1.135243034362792969e+01
1.643019866943359375e+01
1.969943046569824219e+01
2.152898979187011719e+01
2.208950996398925781e+01
2.267194175720214844e+01
2.308164978027343750e+01
2.337432670593261719e+01
2.363597869873046875e+01
2.380486869812011719e+01
2.387584304809570312e+01
2.407550811767578125e+01
2.432007789611816406e+01
2.441598701477050781e+01
2.450186347961425781e+01
2.458995628356933594e+01
2.467144584655761719e+01
2.480197906494140625e+01
2.493053245544433594e+01
2.502135086059570312e+01
2.502468490600585938e+01
2.501391410827636719e+01
2.516347694396972656e+01
2.538253593444824219e+01
2.551236343383789062e+01
2.555786323547363281e+01
2.559844207763671875e+01
2.567251968383789062e+01
2.575060844421386719e+01
2.578203392028808594e+01
2.582331848144531250e+01
2.589165115356445312e+01
2.598543548583984375e+01
2.602353286743164062e+01
2.602454376220703125e+01
2.612893486022949219e+01
2.612285232543945312e+01
2.603593063354492188e+01
2.598543548583984375e+01
2.607081031799316406e+01
2.628087234497070312e+01
2.638146018981933594e+01
2.643398857116699219e+01
2.646485900878906250e+01
2.651838111877441406e+01
2.654521942138671875e+01
2.657205772399902344e+01
2.661287689208984375e+01
2.661696243286132812e+01
2.664614486694335938e+01
